inlet_temperature_c,inlet_pressure_bar_abs,outlet_co_conversion_pct,outlet_methane_yield_pct,peak_temperature_c,outlet_pressure_bar_abs,status,terminal_event,solver_function_evaluations,message
265.0,13.6,99.74906560633752,98.42191713709414,489.0099858001506,13.58016915142536,completed,,798,The solver successfully reached the end of the integration interval.
272.5,13.6,99.69582172143443,98.18219320573404,496.0118662219427,13.579910657233862,completed,,800,The solver successfully reached the end of the integration interval.
280.0,13.6,99.63198258994366,97.91145273547947,502.94471590500393,13.579672545869176,completed,,789,The solver successfully reached the end of the integration interval.
287.5,13.6,99.5563043087167,97.60957273334438,509.7863139035984,13.579449960131713,completed,,767,The solver successfully reached the end of the integration interval.
295.0,13.6,99.4675101840686,97.2767327892195,516.5254878478695,13.579239348991115,completed,,750,The solver successfully reached the end of the integration interval.
302.5,13.6,99.3643063231472,96.91339248429499,523.1607992166242,13.579038098335731,completed,,732,The solver successfully reached the end of the integration interval.
310.0,13.6,99.24539466421948,96.5202362083326,529.6907096393745,13.578844267249485,completed,,718,The solver successfully reached the end of the integration interval.
317.5,13.6,99.10948159820501,96.09811652070006,536.119685193376,13.578656401134536,completed,,700,The solver successfully reached the end of the integration interval.
325.0,13.6,98.95528703719667,95.64798966967592,542.451429113422,13.578473405604498,completed,,686,The solver successfully reached the end of the integration interval.
332.5,13.6,98.78155454646131,95.17087292841258,548.6922347025013,13.578294427812748,completed,,676,The solver successfully reached the end of the integration interval.
340.0,13.6,98.58705501310997,94.66779119029188,554.8440472745674,13.578118825173332,completed,,658,The solver successfully reached the end of the integration interval.
347.5,13.6,98.37059777479321,94.13975313440555,560.9144132942843,13.577946092987265,completed,,660,The solver successfully reached the end of the integration interval.
350.0,13.6,98.29336657952345,93.95836367181343,562.9205340871094,13.577889082363276,completed,,650,The solver successfully reached the end of the integration interval.
355.0,13.6,98.13103812442353,93.58772872372757,566.9006133519835,13.577775834740349,completed,,646,The solver successfully reached the end of the integration interval.
362.5,13.6,97.8672853051824,93.01263669828967,572.8167299483686,13.57760773595778,completed,,629,The solver successfully reached the end of the integration interval.
370.0,13.6,97.57831226521547,92.41533862651336,578.6626882146446,13.577441544779225,completed,,625,The solver successfully reached the end of the integration interval.
377.5,13.6,97.26316316500096,91.7966378165928,584.4415626316119,13.577277057390656,completed,,614,The solver successfully reached the end of the integration interval.
385.0,13.6,96.92096249920253,91.15728202259558,590.1550234097508,13.57711410703806,completed,,621,The solver successfully reached the end of the integration interval.
392.5,13.6,96.55092181134032,90.49796775346321,595.8033504366043,13.576952555604047,completed,,619,The solver successfully reached the end of the integration interval.
400.0,13.6,96.1523473694186,89.81934602340631,601.3927232332389,13.576792287389138,completed,,568,The solver successfully reached the end of the integration interval.
250.0,14.299999999999999,99.84325873422168,98.90827656398038,475.4197655115006,14.28169725024075,completed,,823,The solver successfully reached the end of the integration interval.
257.5,14.299999999999999,99.81022427614535,98.74015798950772,482.4304058164962,14.281393865171731,completed,,835,The solver successfully reached the end of the integration interval.
265.0,14.299999999999999,99.76919969878392,98.54196618697758,489.4685368798305,14.281124381849903,completed,,824,The solver successfully reached the end of the integration interval.
272.5,14.299999999999999,99.7192224766438,98.31396510713046,496.47756243579784,14.28088017930568,completed,,803,The solver successfully reached the end of the integration interval.
280.0,14.299999999999999,99.65913035445938,98.05563936517714,503.4209347323665,14.28065498609242,completed,,792,The solver successfully reached the end of the integration interval.
287.5,14.299999999999999,99.5876962104661,97.76669323001528,510.2765531613047,14.280444248961347,completed,,772,The solver successfully reached the end of the integration interval.
295.0,14.299999999999999,99.50365806814078,97.447151401173,517.0338540885961,14.280244648118734,completed,,747,The solver successfully reached the end of the integration interval.
302.5,14.299999999999999,99.40573437620569,97.09733393648322,523.6894533308724,14.280053750048163,completed,,742,The solver successfully reached the end of the integration interval.
310.0,14.299999999999999,99.29263841555435,96.71781484926346,530.2418640276953,14.279869734246407,completed,,712,The solver successfully reached the end of the integration interval.
317.5,14.299999999999999,99.16308355096608,96.30934517326864,536.6943157163284,14.279691268468877,completed,,710,The solver successfully reached the end of the integration interval.
325.0,14.299999999999999,99.01579840124711,95.87281684251609,543.0499791972401,14.279517316153541,completed,,706,The solver successfully reached the end of the integration interval.
332.5,14.299999999999999,98.84952934862955,95.40918961244087,549.3151684487609,14.27934710302726,completed,,694,The solver successfully reached the end of the integration interval.
340.0,14.299999999999999,98.66305089862152,94.91945444906015,555.4958398730322,14.279180028607305,completed,,665,The solver successfully reached the end of the integration interval.
347.5,14.299999999999999,98.45517266400779,94.40459829508333,561.5912282395689,14.279015625815783,completed,,679,The solver successfully reached the end of the integration interval.
350.0,14.299999999999999,98.38092477469287,94.22756389639663,563.6026835129074,14.278961352804771,completed,,672,The solver successfully reached the end of the integration interval.
355.0,14.299999999999999,98.22474768167689,93.86557927669257,567.6102292094125,14.278853527898015,completed,,653,The solver successfully reached the end of the integration interval.
362.5,14.299999999999999,97.97068042495172,93.30331185573863,573.5540879506578,14.27869344413375,completed,,664,The solver successfully reached the end of the integration interval.
370.0,14.299999999999999,97.6919353662115,92.71865845459826,579.4237432102636,14.278535141776933,completed,,622,The solver successfully reached the end of the integration interval.
377.5,14.299999999999999,97.38754567208376,92.1124264674604,585.2301966237077,14.278378432575956,completed,,621,The solver successfully reached the end of the integration interval.
385.0,14.299999999999999,97.05662085764304,91.48536945649968,590.9643125515045,14.27822316255154,completed,,608,The solver successfully reached the end of the integration interval.
392.5,14.299999999999999,96.69835464549784,90.83819028954346,596.6392949032692,14.278069204228476,completed,,598,The solver successfully reached the end of the integration interval.
400.0,14.299999999999999,96.31203188785548,90.1715467420632,602.2595515454699,14.277916450948359,completed,,578,The solver successfully reached the end of the integration interval.
250.0,15.0,99.85646589897397,98.9967606026236,475.82994849776253,14.982534248018172,completed,,832,The solver successfully reached the end of the integration interval.
257.5,15.0,99.82552042626986,98.83730173616459,482.84113319254425,14.982247168160955,completed,,835,The solver successfully reached the end of the integration interval.
265.0,15.0,99.78706080129062,98.64933490540493,489.88349816508185,14.981991985236169,completed,,834,The solver successfully reached the end of the integration interval.
272.5,15.0,99.74008486471139,98.43246164552485,496.9003387863546,14.981760531204678,completed,,810,The solver successfully reached the end of the integration interval.
280.0,15.0,99.68344378797414,98.1859540833024,503.85513611081547,14.981546884507981,completed,,796,The solver successfully reached the end of the integration interval.
287.5,15.0,99.61592774936345,97.90935577627828,510.7257595856862,14.981346758506172,completed,,775,The solver successfully reached the end of the integration interval.
295.0,15.0,99.5362893648332,97.6025403352041,517.5007254542221,14.981157039919838,completed,,757,The solver successfully reached the end of the integration interval.
302.5,15.0,99.4432611381951,97.26569706062193,524.1755343158138,14.980975432768455,completed,,742,The solver successfully reached the end of the integration interval.
310.0,15.0,99.33556343745931,96.89927359654095,530.7498790708589,14.980800264617033,completed,,722,The solver successfully reached the end of the integration interval.
317.5,15.0,99.21192129410149,96.5039357912374,537.2265623660882,14.980630260575545,completed,,740,The solver successfully reached the end of the integration interval.
325.0,15.0,99.07106759532043,96.08049559042702,543.6052615640156,14.980464472976758,completed,,699,The solver successfully reached the end of the integration interval.
332.5,15.0,98.91175443614739,95.62985886229694,549.8956567862765,14.980302176090804,completed,,701,The solver successfully reached the end of the integration interval.
340.0,15.0,98.7327590204422,95.15297925414389,556.1002074813324,14.980142811192945,completed,,684,The solver successfully reached the end of the integration interval.
347.5,15.0,98.53289191918793,94.65081957458365,562.2229005401723,14.979985943986984,completed,,664,The solver successfully reached the end of the integration interval.
350.0,15.0,98.46143159507622,94.47797937913333,564.248378959233,14.979934148826935,completed,,663,The solver successfully reached the end of the integration interval.
355.0,15.0,98.3110046886495,94.12432458258095,568.2644688253954,14.979831233619773,completed,,653,The solver successfully reached the end of the integration interval.
362.5,15.0,98.0659977853095,93.57440341910203,574.2326191258359,14.97967841001142,completed,,664,The solver successfully reached the end of the integration interval.
370.0,15.0,97.79682896614517,93.00191848303446,580.1391176986338,14.979527257030094,completed,,641,The solver successfully reached the end of the integration interval.
377.5,15.0,97.50252123359328,92.40768090529137,585.9614709260435,14.979377599909874,completed,,637,The solver successfully reached the end of the integration interval.
385.0,15.0,97.18217136488802,91.79244976933421,591.7247059897525,14.979229295759094,completed,,624,The solver successfully reached the end of the integration interval.
392.5,15.0,96.83495695321844,91.15693478025602,597.4240718442501,14.97908222631862,completed,,604,The solver successfully reached the end of the integration interval.
400.0,15.0,96.46014379229186,90.50180026842537,603.0701078379739,14.97893629276957,completed,,597,The solver successfully reached the end of the integration interval.
