panel,x_species,x_feed_mol_h,y_species,y_feed_mol_h,fixed_species,fixed_feed_mol_h,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,co_conversion_pct,status,solver_message
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.4777777777777778,N2,0.799,0.32,0.4777777777777778,0.799,1.5967777777777779,48.47404645551537,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.4777777777777778,N2,0.799,0.3288888888888889,0.4777777777777778,0.799,1.6056666666666668,47.447092099192304,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.4777777777777778,N2,0.799,0.3377777777777778,0.4777777777777778,0.799,1.6145555555555555,46.457151124423355,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.4777777777777778,N2,0.799,0.3466666666666667,0.4777777777777778,0.799,1.6234444444444445,45.50248107991455,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.4777777777777778,N2,0.799,0.35555555555555557,0.4777777777777778,0.799,1.6323333333333334,44.581437003562634,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.4777777777777778,N2,0.799,0.36444444444444446,0.4777777777777778,0.799,1.6412222222222224,43.69239898773892,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.4777777777777778,N2,0.799,0.37333333333333335,0.4777777777777778,0.799,1.6501111111111113,42.83389769117117,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.4777777777777778,N2,0.799,0.38222222222222224,0.4777777777777778,0.799,1.659,42.00451642070776,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.4777777777777778,N2,0.799,0.39111111111111113,0.4777777777777778,0.799,1.667888888888889,41.202900032023344,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.4777777777777778,N2,0.799,0.4,0.4777777777777778,0.799,1.676777777777778,40.4278079444578,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.5333333333333333,N2,0.799,0.24,0.5333333333333333,0.799,1.5723333333333334,64.95520491672474,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.5333333333333333,N2,0.799,0.24888888888888888,0.5333333333333333,0.799,1.5812222222222223,63.48926244680933,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.5333333333333333,N2,0.799,0.2577777777777778,0.5333333333333333,0.799,1.5901111111111113,62.07085740450914,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.5333333333333333,N2,0.799,0.26666666666666666,0.5333333333333333,0.799,1.599,60.69918608140937,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.5333333333333333,N2,0.799,0.27555555555555555,0.5333333333333333,0.799,1.607888888888889,59.37320794418874,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.5333333333333333,N2,0.799,0.28444444444444444,0.5333333333333333,0.799,1.6167777777777779,58.091683629671174,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.5333333333333333,N2,0.799,0.29333333333333333,0.5333333333333333,0.799,1.6256666666666666,56.85326948819194,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.5333333333333333,N2,0.799,0.3022222222222222,0.5333333333333333,0.799,1.6345555555555555,55.65659505424488,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.5333333333333333,N2,0.799,0.3111111111111111,0.5333333333333333,0.799,1.6434444444444445,54.500196741066766,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.5333333333333333,N2,0.799,0.32,0.5333333333333333,0.799,1.6523333333333334,53.382591223143685,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.5333333333333333,N2,0.799,0.3288888888888889,0.5333333333333333,0.799,1.6612222222222224,52.30230933391521,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.5333333333333333,N2,0.799,0.3377777777777778,0.5333333333333333,0.799,1.670111111111111,51.25792204201895,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.5333333333333333,N2,0.799,0.3466666666666667,0.5333333333333333,0.799,1.679,50.24800974019461,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.5333333333333333,N2,0.799,0.35555555555555557,0.5333333333333333,0.799,1.687888888888889,49.271176254621444,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.5333333333333333,N2,0.799,0.36444444444444446,0.5333333333333333,0.799,1.6967777777777777,48.32607562051569,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.5333333333333333,N2,0.799,0.37333333333333335,0.5333333333333333,0.799,1.7056666666666667,47.41140855972005,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.5333333333333333,N2,0.799,0.38222222222222224,0.5333333333333333,0.799,1.7145555555555556,46.52593646057962,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.5333333333333333,N2,0.799,0.39111111111111113,0.5333333333333333,0.799,1.7234444444444446,45.66844678675911,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.5333333333333333,N2,0.799,0.4,0.5333333333333333,0.799,1.7323333333333335,44.83778481861631,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.5888888888888888,N2,0.799,0.24,0.5888888888888888,0.799,1.6278888888888887,69.59254846071336,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.5888888888888888,N2,0.799,0.24888888888888888,0.5888888888888888,0.799,1.6367777777777777,68.14542953415187,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.5888888888888888,N2,0.799,0.2577777777777778,0.5888888888888888,0.799,1.6456666666666666,66.73588945335878,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.5888888888888888,N2,0.799,0.26666666666666666,0.5888888888888888,0.799,1.6545555555555556,65.36444825385841,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.5888888888888888,N2,0.799,0.27555555555555555,0.5888888888888888,0.799,1.6634444444444445,64.03124060479753,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.5888888888888888,N2,0.799,0.28444444444444444,0.5888888888888888,0.799,1.6723333333333332,62.73609530268348,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.5888888888888888,N2,0.799,0.29333333333333333,0.5888888888888888,0.799,1.6812222222222222,61.478589475184556,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.5888888888888888,N2,0.799,0.3022222222222222,0.5888888888888888,0.799,1.6901111111111111,60.258111999161336,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.5888888888888888,N2,0.799,0.3111111111111111,0.5888888888888888,0.799,1.6989999999999998,59.073914423207995,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.5888888888888888,N2,0.799,0.32,0.5888888888888888,0.799,1.7078888888888888,57.92517255249584,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.5888888888888888,N2,0.799,0.3288888888888889,0.5888888888888888,0.799,1.7167777777777777,56.810932639854215,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.5888888888888888,N2,0.799,0.3377777777777778,0.5888888888888888,0.799,1.7256666666666667,55.73020883796798,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.5888888888888888,N2,0.799,0.3466666666666667,0.5888888888888888,0.799,1.7345555555555556,54.68198201275278,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.5888888888888888,N2,0.799,0.35555555555555557,0.5888888888888888,0.799,1.7434444444444444,53.66523709989931,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.5888888888888888,N2,0.799,0.36444444444444446,0.5888888888888888,0.799,1.7523333333333333,52.67894413140255,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.5888888888888888,N2,0.799,0.37333333333333335,0.5888888888888888,0.799,1.7612222222222222,51.72205631194555,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.5888888888888888,N2,0.799,0.38222222222222224,0.5888888888888888,0.799,1.770111111111111,50.79355162333966,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.5888888888888888,N2,0.799,0.39111111111111113,0.5888888888888888,0.799,1.779,49.89242744114449,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.5888888888888888,N2,0.799,0.4,0.5888888888888888,0.799,1.7878888888888889,49.01770968981209,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.6444444444444444,N2,0.799,0.24,0.6444444444444444,0.799,1.6834444444444445,73.6289647165324,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.6444444444444444,N2,0.799,0.24888888888888888,0.6444444444444444,0.799,1.6923333333333332,72.23007486621363,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.6444444444444444,N2,0.799,0.2577777777777778,0.6444444444444444,0.799,1.7012222222222222,70.85776032648305,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.6444444444444444,N2,0.799,0.26666666666666666,0.6444444444444444,0.799,1.7101111111111111,69.51378595648146,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.6444444444444444,N2,0.799,0.27555555555555555,0.6444444444444444,0.799,1.7189999999999999,68.19931840887851,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.6444444444444444,N2,0.799,0.28444444444444444,0.6444444444444444,0.799,1.7278888888888888,66.91522990165898,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.6444444444444444,N2,0.799,0.29333333333333333,0.6444444444444444,0.799,1.7367777777777778,65.66201726529157,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.6444444444444444,N2,0.799,0.3022222222222222,0.6444444444444444,0.799,1.7456666666666667,64.43990323021048,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.6444444444444444,N2,0.799,0.3111111111111111,0.6444444444444444,0.799,1.7545555555555556,63.2488713877933,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.6444444444444444,N2,0.799,0.32,0.6444444444444444,0.799,1.7634444444444444,62.08872896246264,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.6444444444444444,N2,0.799,0.3288888888888889,0.6444444444444444,0.799,1.7723333333333333,60.95913508176167,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.6444444444444444,N2,0.799,0.3377777777777778,0.6444444444444444,0.799,1.7812222222222223,59.859624453288,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3466666666666667,H2,0.6444444444444444,N2,0.799,0.3466666666666667,0.6444444444444444,0.799,1.790111111111111,58.78964437227204,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.35555555555555557,H2,0.6444444444444444,N2,0.799,0.35555555555555557,0.6444444444444444,0.799,1.799,57.748570067701046,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.36444444444444446,H2,0.6444444444444444,N2,0.799,0.36444444444444446,0.6444444444444444,0.799,1.8078888888888889,56.73575225554808,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.37333333333333335,H2,0.6444444444444444,N2,0.799,0.37333333333333335,0.6444444444444444,0.799,1.8167777777777778,55.75046400554295,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.38222222222222224,H2,0.6444444444444444,N2,0.799,0.38222222222222224,0.6444444444444444,0.799,1.8256666666666668,54.79196070020379,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.39111111111111113,H2,0.6444444444444444,N2,0.799,0.39111111111111113,0.6444444444444444,0.799,1.8345555555555555,53.85950809689103,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.4,H2,0.6444444444444444,N2,0.799,0.4,0.6444444444444444,0.799,1.8434444444444444,52.95233643325704,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24,H2,0.7,N2,0.799,0.24,0.7,0.799,1.7389999999999999,77.09393854551209,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.24888888888888888,H2,0.7,N2,0.799,0.24888888888888888,0.7,0.799,1.7478888888888888,75.76599113265087,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.2577777777777778,H2,0.7,N2,0.799,0.2577777777777778,0.7,0.799,1.7567777777777778,74.45356701846951,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.26666666666666666,H2,0.7,N2,0.799,0.26666666666666666,0.7,0.799,1.7656666666666667,73.15934918418986,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.27555555555555555,H2,0.7,N2,0.799,0.27555555555555555,0.7,0.799,1.7745555555555557,71.88547700445922,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.28444444444444444,H2,0.7,N2,0.799,0.28444444444444444,0.7,0.799,1.7834444444444444,70.63369710437526,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.29333333333333333,H2,0.7,N2,0.799,0.29333333333333333,0.7,0.799,1.7923333333333333,69.40530420044891,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3022222222222222,H2,0.7,N2,0.799,0.3022222222222222,0.7,0.799,1.8012222222222223,68.20126876309733,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3111111111111111,H2,0.7,N2,0.799,0.3111111111111111,0.7,0.799,1.810111111111111,67.02228603054743,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.32,H2,0.7,N2,0.799,0.32,0.7,0.799,1.819,65.86879862714088,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3288888888888889,H2,0.7,N2,0.799,0.3288888888888889,0.7,0.799,1.827888888888889,64.74114543123785,completed,The solver successfully reached the end of the integration interval.
H2_vs_CO_at_fixed_N2,CO,0.3377777777777778,H2,0.7,N2,0.799,0.3377777777777778,0.7,0.799,1.8367777777777778,63.639249097249795,completed,The solver successfully reached the end of the integration interval.
