panel,x_species,x_feed_mol_h,y_species,y_feed_mol_h,fixed_species,fixed_feed_mol_h,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,co_conversion_pct,status,solver_message
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.7,CO,0.32,0.32,0.7,0.9777777777777777,1.9977777777777777,86.12262358573713,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.7,CO,0.32,0.32,0.7,1.0222222222222221,2.042222222222222,85.35524339415507,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.7,CO,0.32,0.32,0.7,1.0666666666666667,2.0866666666666664,84.5921594550717,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.7,CO,0.32,0.32,0.7,1.1111111111111112,2.131111111111111,83.83434120513053,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.7,CO,0.32,0.32,0.7,1.1555555555555554,2.1755555555555555,83.0825720108264,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.7,CO,0.32,0.32,0.7,1.2,2.2199999999999998,82.33754257861953,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.4,1.4755555555555555,96.90290000512711,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.4444444444444445,1.52,96.48120212727342,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.48888888888888893,1.5644444444444445,96.01891605408515,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.5333333333333333,1.6088888888888888,95.51947161744549,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.5777777777777777,1.6533333333333333,94.98652433725913,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.6222222222222222,1.6977777777777778,94.42388350471806,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.6666666666666666,1.7422222222222221,93.8353222888871,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.711111111111111,1.7866666666666666,93.22444180722057,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.7555555555555555,1.8311111111111111,92.59463557854767,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.799,1.8745555555555555,91.96373899244162,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.8,1.8755555555555556,91.94906114964587,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.8444444444444444,1.92,91.29055522953136,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.8888888888888888,1.9644444444444444,90.62182095513434,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.9333333333333332,2.008888888888889,89.94497294922297,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,0.9777777777777777,2.0533333333333332,89.26216354709487,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.0222222222222221,2.0977777777777775,88.57526903054813,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.0666666666666667,2.1422222222222222,87.88592727251626,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.1111111111111112,2.1866666666666665,87.19544220464165,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.1555555555555554,2.231111111111111,86.5051325076307,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.7555555555555555,CO,0.32,0.32,0.7555555555555555,1.2,2.2755555555555556,85.81605267774515,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.4,1.531111111111111,97.69154556512233,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.4444444444444445,1.5755555555555556,97.40891566707633,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.48888888888888893,1.62,97.0900376983327,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.5333333333333333,1.6644444444444444,96.73578472617689,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.5777777777777777,1.708888888888889,96.34766365120589,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.6222222222222222,1.7533333333333334,95.92767980940518,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.6666666666666666,1.7977777777777777,95.47817621833168,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.711111111111111,1.8422222222222222,95.00168784118334,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.7555555555555555,1.8866666666666667,94.50082832018693,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.799,1.930111111111111,93.9902663370126,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.8,1.9311111111111112,93.97828668313028,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.8444444444444444,1.9755555555555555,93.43646322895555,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.8888888888888888,2.02,92.87786030462982,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.9333333333333332,2.0644444444444443,92.30479083742532,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,0.9777777777777777,2.108888888888889,91.71939374770122,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.0222222222222221,2.1533333333333333,91.12364410639107,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.0666666666666667,2.1977777777777776,90.5193622728394,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.1111111111111112,2.2422222222222223,89.90821180141717,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.1555555555555554,2.2866666666666666,89.29167936693733,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.8111111111111111,CO,0.32,0.32,0.8111111111111111,1.2,2.331111111111111,88.6711227943867,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.4,1.5866666666666667,98.15105791128858,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.4444444444444445,1.6311111111111112,97.96282745147245,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.48888888888888893,1.6755555555555557,97.74617238728645,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.5333333333333333,1.72,97.50020658975133,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.5777777777777777,1.7644444444444445,97.22467086223865,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.6222222222222222,1.808888888888889,96.919921140636,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.6666666666666666,1.8533333333333333,96.58674323887318,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.711111111111111,1.8977777777777778,96.22643407399151,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.7555555555555555,1.9422222222222223,95.84033663279004,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.799,1.9856666666666667,95.43969184051466,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.8,1.9866666666666668,95.43021290015503,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.8444444444444444,2.031111111111111,94.99787229220817,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.8888888888888888,2.0755555555555554,94.54518753619641,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.9333333333333332,2.12,94.07406560289758,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,0.9777777777777777,2.1644444444444444,93.58633788479504,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.0222222222222221,2.2088888888888887,93.08381892184713,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.0666666666666667,2.2533333333333334,92.56825538825053,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.1111111111111112,2.2977777777777777,92.04123167284932,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.1555555555555554,2.342222222222222,91.50426520805323,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.8666666666666667,CO,0.32,0.32,0.8666666666666667,1.2,2.3866666666666667,90.95885625361689,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.4,1.6422222222222222,98.4251154523162,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.4444444444444445,1.6866666666666668,98.2966192835239,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.48888888888888893,1.7311111111111113,98.14753887684601,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.5333333333333333,1.7755555555555556,97.9761942936037,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.5777777777777777,1.82,97.78139306008464,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.6222222222222222,1.8644444444444446,97.56230506007817,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.6666666666666666,1.9088888888888889,97.31864437763241,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.711111111111111,1.9533333333333334,97.0505215239894,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.7555555555555555,1.9977777777777779,96.75836136765108,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.799,2.0412222222222223,96.45025859806273,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.8,2.042222222222222,96.44291145138003,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.8444444444444444,2.086666666666667,96.10511961038151,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.8888888888888888,2.131111111111111,95.7461275765356,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.9333333333333332,2.1755555555555555,95.36724181808445,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,0.9777777777777777,2.22,94.96974852133009,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.0222222222222221,2.2644444444444445,94.55506730322321,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.0666666666666667,2.3088888888888888,94.12463672031521,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.1111111111111112,2.3533333333333335,93.67979063970321,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.1555555555555554,2.397777777777778,93.221912255547,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.9222222222222223,CO,0.32,0.32,0.9222222222222223,1.2,2.442222222222222,92.75235430841879,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.959,CO,0.32,0.32,0.959,0.4,1.679,98.54754543803284,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.959,CO,0.32,0.32,0.959,0.4444444444444445,1.7234444444444446,98.44518110148587,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.959,CO,0.32,0.32,0.959,0.48888888888888893,1.7678888888888888,98.32659216127378,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.959,CO,0.32,0.32,0.959,0.5333333333333333,1.8123333333333334,98.19001848983139,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.959,CO,0.32,0.32,0.959,0.5777777777777777,1.8567777777777776,98.03386596898285,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.959,CO,0.32,0.32,0.959,0.6222222222222222,1.9012222222222221,97.85703997648466,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.959,CO,0.32,0.32,0.959,0.6666666666666666,1.9456666666666667,97.65876876024194,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.959,CO,0.32,0.32,0.959,0.711111111111111,1.990111111111111,97.4386232737319,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.959,CO,0.32,0.32,0.959,0.7555555555555555,2.0345555555555555,97.19653830700581,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.959,CO,0.32,0.32,0.959,0.799,2.078,96.93886342984283,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.959,CO,0.32,0.32,0.959,0.8,2.079,96.93269059337561,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.959,CO,0.32,0.32,0.959,0.8444444444444444,2.1234444444444445,96.64758178617264,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.959,CO,0.32,0.32,0.959,0.8888888888888888,2.1678888888888888,96.34183908320725,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.959,CO,0.32,0.32,0.959,0.9333333333333332,2.212333333333333,96.01631145409277,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.959,CO,0.32,0.32,0.959,0.9777777777777777,2.2567777777777778,95.67202418857802,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.959,CO,0.32,0.32,0.959,1.0222222222222221,2.301222222222222,95.30997008109311,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.959,CO,0.32,0.32,0.959,1.0666666666666667,2.345666666666667,94.93129622392289,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.959,CO,0.32,0.32,0.959,1.1111111111111112,2.390111111111111,94.53720280052818,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.959,CO,0.32,0.32,0.959,1.1555555555555554,2.4345555555555554,94.1288277807,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.959,CO,0.32,0.32,0.959,1.2,2.479,93.70734105545357,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.4,1.6977777777777776,98.59822386449176,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.4444444444444445,1.7422222222222221,98.5061467070967,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.48888888888888893,1.7866666666666666,98.39986952231338,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.5333333333333333,1.831111111111111,98.27743584619309,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.5777777777777777,1.8755555555555554,98.1373467751724,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.6222222222222222,1.92,97.97834299717658,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.6666666666666666,1.9644444444444442,97.79950274286315,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.711111111111111,2.0088888888888885,97.6002039282843,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.7555555555555555,2.0533333333333332,97.38016829816213,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.799,2.0967777777777776,97.14500414893585,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.8,2.0977777777777775,97.13935937858625,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.8444444444444444,2.1422222222222222,96.87802480034298,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.8888888888888888,2.1866666666666665,96.59660381655647,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.9333333333333332,2.231111111111111,96.29578894977041,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,0.9777777777777777,2.2755555555555556,95.97630203049286,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.0222222222222221,2.32,95.6390529830468,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.0666666666666667,2.364444444444444,95.28505721007934,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.1111111111111112,2.408888888888889,94.91531393541632,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.1555555555555554,2.453333333333333,94.53088958211478,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.9777777777777776,CO,0.32,0.32,0.9777777777777776,1.2,2.4977777777777774,94.13288242731983,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.4,1.7533333333333332,98.71613460664071,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.4444444444444445,1.7977777777777777,98.6462472102188,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.48888888888888893,1.8422222222222222,98.56655598086903,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.5333333333333333,1.8866666666666665,98.47544893890066,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.5777777777777777,1.931111111111111,98.37142451000324,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.6222222222222222,1.9755555555555555,98.25313689715233,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,1.0333333333333332,CO,0.32,0.32,1.0333333333333332,0.6666666666666666,2.02,98.1194368556569,completed,The solver successfully reached the end of the integration interval.
