case_id,h2_co_molar_ratio,inlet_temperature_c,inlet_pressure_bar_abs,catalyst_space_time_kg_s_mol_co,space_time_multiple_of_experiment1,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,outlet_co_conversion_pct,outlet_ch4_yield_pct,outlet_pressure_bar_abs,pressure_drop_pa,status,terminal_event,solver_function_evaluations,message
19003,5.0,280.0,5.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.4594793419988139,0.2294524964106577,0.7808277068092344,99.73514010736343,87.23497075953655,4.999999998340898,0.00016591022722423077,completed,,343,The solver successfully reached the end of the integration interval.
19004,5.0,280.0,5.0,140.39999999999998,4.0,0.08,0.4,0.19975,0.6797500000000001,99.75070952230456,87.85877900978326,4.999999998621722,0.00013782776659354568,completed,,360,The solver successfully reached the end of the integration interval.
19005,5.0,280.0,7.0,8.774999999999999,0.25,1.28,6.4,3.196,10.876000000000001,40.20461661030189,37.311397582500994,6.9999999014229966,0.009857700322754681,completed,,85,The solver successfully reached the end of the integration interval.
19006,5.0,280.0,7.0,10.07982806509898,0.2871745887492587,1.114304721019039,5.571523605095195,2.7822796002944132,9.468107926408647,45.91822608016876,42.17221694172963,6.9999999243236495,0.007567635038867593,completed,,90,The solver successfully reached the end of the integration interval.
19007,5.0,280.0,7.0,11.578681917032144,0.32987697769322355,0.9700586025666549,4.850293012833275,2.4221150732836167,8.242466688683546,52.27867933571645,47.4640993836423,6.999999941810741,0.005818925914354622,completed,,100,The solver successfully reached the end of the integration interval.
19008,5.0,280.0,7.0,13.300412871128742,0.37892914162759955,0.8444850628946523,4.222425314473261,2.1085736414150853,7.175484018782998,59.23911938966072,53.11641615499506,6.999999955176204,0.004482379648834467,completed,,107,The solver successfully reached the end of the integration interval.
19009,5.0,280.0,7.0,15.278162385846976,0.43527528164806206,0.7351669471981024,3.675834735990512,1.835619971285262,6.246621654473877,66.65588991253412,58.98738335747596,6.99999996540118,0.003459881991147995,completed,,111,The solver successfully reached the end of the integration interval.
19010,5.0,280.0,7.0,17.549999999999997,0.5,0.64,3.2,1.598,5.438000000000001,74.23928155886715,64.8396201945794,6.9999999732309925,0.0026769007090479136,completed,,109,The solver successfully reached the end of the integration interval.
19011,5.0,280.0,7.0,20.159656130197963,0.5743491774985175,0.5571523605095194,2.785761802547597,1.3911398001472064,4.734053963204323,81.52308325313004,70.33497269688237,6.9999999792321566,0.0020767843816429377,completed,,116,The solver successfully reached the end of the integration interval.
19012,5.0,280.0,7.0,23.157363834064295,0.6597539553864472,0.48502930128332733,2.4251465064166364,1.211057536641808,4.121233344341771,87.9152845022273,75.08497850654321,6.9999999838357825,0.0016164217377081513,completed,,130,The solver successfully reached the end of the integration interval.
19013,5.0,280.0,7.0,26.600825742257484,0.7578582832551991,0.42224253144732615,2.1112126572366305,1.0542868207075426,3.587742009391499,92.88782337924805,78.78117866734937,6.9999999873707965,0.0012629203265532851,completed,,142,The solver successfully reached the end of the integration interval.
19014,5.0,280.0,7.0,30.55632477169395,0.8705505632961241,0.3675834735990512,1.837917367995256,0.917809985642631,3.1233108272369385,96.23223280634107,81.3458247932473,6.999999990088977,0.0009911023080348969,completed,,152,The solver successfully reached the end of the integration interval.
19015,5.0,280.0,7.0,35.099999999999994,1.0,0.32,1.6,0.799,2.7190000000000003,98.15243522019587,82.96501208324571,6.999999992183519,0.0007816480938345194,completed,,171,The solver successfully reached the end of the integration interval.
19016,5.0,280.0,7.0,40.31931226039592,1.1486983549970349,0.2785761802547598,1.3928809012737988,0.6955699000736033,2.367026981602162,99.09265726506278,83.96180779610698,6.999999993802507,0.0006197493057698011,completed,,200,The solver successfully reached the end of the integration interval.
19017,5.0,280.0,7.0,46.3147276681286,1.3195079107728946,0.24251465064166364,1.2125732532083182,0.605528768320904,2.0606166721708856,99.48788982092213,84.63607586355486,6.999999995058928,0.000494107254780829,completed,,231,The solver successfully reached the end of the integration interval.
19018,5.0,280.0,7.0,53.201651484514976,1.5157165665103984,0.21112126572366305,1.0556063286183153,0.5271434103537712,1.7938710046957493,99.63376728422922,85.18737712742711,6.999999996038532,0.0003961467882618308,completed,,254,The solver successfully reached the end of the integration interval.
19019,5.0,280.0,7.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.918958683997628,0.4589049928213155,1.5616554136184693,99.68564792244412,85.71963928397088,6.999999996806202,0.00031937984749674797,completed,,265,The solver successfully reached the end of the integration interval.
19020,5.0,280.0,7.0,70.2,2.0000000000000004,0.15999999999999998,0.7999999999999998,0.39949999999999997,1.3594999999999997,99.70896181692606,86.27643712639461,6.999999997410966,0.00025890336837619543,completed,,278,The solver successfully reached the end of the integration interval.
19021,5.0,280.0,7.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.6964404506368993,0.3477849500368016,1.1835134908010807,99.72580981442844,86.8720908575788,6.999999997889977,0.00021100230515003204,completed,,293,The solver successfully reached the end of the integration interval.
19022,5.0,280.0,7.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.6062866266041591,0.302764384160452,1.0303083360854428,99.74204234315417,87.5095039846987,6.999999998271471,0.00017285288777202368,completed,,362,The solver successfully reached the end of the integration interval.
19023,5.0,280.0,7.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.5278031643091576,0.26357170517688566,0.8969355023478748,99.75877583983697,88.1874727908589,6.999999998576939,0.00014230608940124512,completed,,384,The solver successfully reached the end of the integration interval.
19024,5.0,280.0,7.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.4594793419988139,0.2294524964106577,0.7808277068092344,99.77606779313078,88.9030079195289,6.999999998822857,0.00011771428398787975,completed,,397,The solver successfully reached the end of the integration interval.
19025,5.0,280.0,7.0,140.39999999999998,4.0,0.08,0.4,0.19975,0.6797500000000001,99.79378414152144,89.65180116792291,6.999999999021917,9.780831169337034e-05,completed,,397,The solver successfully reached the end of the integration interval.
19026,5.0,280.0,9.0,8.774999999999999,0.25,1.28,6.4,3.196,10.876000000000001,43.10064980050923,39.78806506247105,8.999999923557072,0.007644292898476124,completed,,96,The solver successfully reached the end of the integration interval.
19027,5.0,280.0,9.0,10.07982806509898,0.2871745887492587,1.114304721019039,5.571523605095195,2.7822796002944132,9.468107926408647,49.32374064389559,45.02097557696453,8.99999994134442,0.005865558050572872,completed,,98,The solver successfully reached the end of the integration interval.
19028,5.0,280.0,9.0,11.578681917032144,0.32987697769322355,0.9700586025666549,4.850293012833275,2.4221150732836167,8.242466688683546,56.25642261977188,50.711653344675526,8.999999954923823,0.0045076177921146154,completed,,108,The solver successfully reached the end of the integration interval.
19029,5.0,280.0,9.0,13.300412871128742,0.37892914162759955,0.8444850628946523,4.222425314473261,2.1085736414150853,7.175484018782998,63.81729433331391,56.75833262270461,8.99999996529947,0.0034700530814006925,completed,,114,The solver successfully reached the end of the integration interval.
19030,5.0,280.0,9.0,15.278162385846976,0.43527528164806206,0.7351669471981024,3.675834735990512,1.835619971285262,6.246621654473877,71.77626029747015,62.9546327163688,8.999999973233791,0.0026766209630295634,completed,,124,The solver successfully reached the end of the integration interval.
19031,5.0,280.0,9.0,17.549999999999997,0.5,0.64,3.2,1.598,5.438000000000001,79.67857724611609,68.95353881769479,8.999999979305754,0.002069424604997039,completed,,129,The solver successfully reached the end of the integration interval.
19032,5.0,280.0,9.0,20.159656130197963,0.5743491774985175,0.5571523605095194,2.785761802547597,1.3911398001472064,4.734053963204323,86.82970153533246,74.28088693099146,8.99999998395535,0.0016044650692492723,completed,,137,The solver successfully reached the end of the integration interval.
19033,5.0,280.0,9.0,23.157363834064295,0.6597539553864472,0.48502930128332733,2.4251465064166364,1.211057536641808,4.121233344341771,92.47980945548574,78.47544134048205,8.999999987517699,0.0012482302263379097,completed,,150,The solver successfully reached the end of the integration interval.
19034,5.0,280.0,9.0,26.600825742257484,0.7578582832551991,0.42224253144732615,2.1112126572366305,1.0542868207075426,3.587742009391499,96.22692954385643,81.34159785009504,8.999999990249162,0.0009750839089974761,completed,,175,The solver successfully reached the end of the integration interval.
19035,5.0,280.0,9.0,30.55632477169395,0.8705505632961241,0.3675834735990512,1.837917367995256,0.917809985642631,3.1233108272369385,98.27175266358974,83.07682924490341,8.99999999234677,0.0007653229404240847,completed,,193,The solver successfully reached the end of the integration interval.
19036,5.0,280.0,9.0,35.099999999999994,1.0,0.32,1.6,0.799,2.7190000000000003,99.19262730062157,84.09869681479664,8.999999993961902,0.000603809836320579,completed,,221,The solver successfully reached the end of the integration interval.
19037,5.0,280.0,9.0,40.31931226039592,1.1486983549970349,0.2785761802547598,1.3928809012737988,0.6955699000736033,2.367026981602162,99.54090350469258,84.78403063557644,8.999999995210201,0.00047897989861667156,completed,,252,The solver successfully reached the end of the integration interval.
19038,5.0,280.0,9.0,46.3147276681286,1.3195079107728946,0.24251465064166364,1.2125732532083182,0.605528768320904,2.0606166721708856,99.65656225072175,85.36038252545185,8.999999996179314,0.0003820686833932996,completed,,263,The solver successfully reached the end of the integration interval.
19039,5.0,280.0,9.0,53.201651484514976,1.5157165665103984,0.21112126572366305,1.0556063286183153,0.5271434103537712,1.7938710046957493,99.69629139156704,85.93162253452788,8.999999996935411,0.00030645879451185465,completed,,311,The solver successfully reached the end of the integration interval.
19040,5.0,280.0,9.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.918958683997628,0.4589049928213155,1.5616554136184693,99.71667400762287,86.53477773526106,8.999999997528336,0.00024716637562960386,completed,,327,The solver successfully reached the end of the integration interval.
19041,5.0,280.0,9.0,70.2,2.0000000000000004,0.15999999999999998,0.7999999999999998,0.39949999999999997,1.3594999999999997,99.73373329612893,87.17952983657311,8.999999997995742,0.0002004258567467332,completed,,363,The solver successfully reached the end of the integration interval.
19042,5.0,280.0,9.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.6964404506368993,0.3477849500368016,1.1835134908010807,99.7508970640385,87.86638121546368,8.999999998366187,0.00016338122077286243,completed,,380,The solver successfully reached the end of the integration interval.
19043,5.0,280.0,9.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.6062866266041591,0.302764384160452,1.0303083360854428,99.76861492941566,88.59279013262442,8.999999998661345,0.00013386562932282686,completed,,375,The solver successfully reached the end of the integration interval.
19044,5.0,280.0,9.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.5278031643091576,0.26357170517688566,0.8969355023478748,99.78679828849863,89.35459139987286,8.999999998897776,0.00011022249236702919,completed,,389,The solver successfully reached the end of the integration interval.
19045,5.0,280.0,9.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.4594793419988139,0.2294524964106577,0.7808277068092344,99.80527414316244,90.14634268034219,8.999999999088192,9.118078742176294e-05,completed,,404,The solver successfully reached the end of the integration interval.
19046,5.0,280.0,9.0,140.39999999999998,4.0,0.08,0.4,0.19975,0.6797500000000001,99.82384332375995,90.9612380357193,8.999999999242357,7.576425559818745e-05,completed,,405,The solver successfully reached the end of the integration interval.
19047,5.0,280.0,12.0,8.774999999999999,0.25,1.28,6.4,3.196,10.876000000000001,45.667154823173476,41.960783963283255,11.999999942811147,0.005718885222449899,completed,,93,The solver successfully reached the end of the integration interval.
19048,5.0,280.0,12.0,10.07982806509898,0.2871745887492587,1.114304721019039,5.571523605095195,2.7822796002944132,9.468107926408647,52.40530650421172,47.568221963253805,11.999999956138232,0.004386176820844412,completed,,98,The solver successfully reached the end of the integration interval.
19049,5.0,280.0,12.0,11.578681917032144,0.32987697769322355,0.9700586025666549,4.850293012833275,2.4221150732836167,8.242466688683546,59.93148251554133,53.67098886445778,11.999999966310742,0.003368925768882036,completed,,99,The solver successfully reached the end of the integration interval.
19050,5.0,280.0,12.0,13.300412871128742,0.37892914162759955,0.8444850628946523,4.222425314473261,2.1085736414150853,7.175484018782998,68.11946898867997,60.128283425911214,11.999999974081382,0.002591861877590418,completed,,108,The solver successfully reached the end of the integration interval.
19051,5.0,280.0,12.0,15.278162385846976,0.43527528164806206,0.7351669471981024,3.675834735990512,1.835619971285262,6.246621654473877,76.61105825628002,66.64136886902394,11.999999980021322,0.0019978678319603205,completed,,116,The solver successfully reached the end of the integration interval.
19052,5.0,280.0,12.0,17.549999999999997,0.5,0.64,3.2,1.598,5.438000000000001,84.69792007395239,72.6997571028607,11.999999984564061,0.0015435938257724047,completed,,127,The solver successfully reached the end of the integration interval.
19053,5.0,280.0,12.0,20.159656130197963,0.5743491774985175,0.5571523605095194,2.785761802547597,1.3911398001472064,4.734053963204323,91.3816893254731,77.65600581000523,11.999999988039015,0.0011960985139012337,completed,,140,The solver successfully reached the end of the integration interval.
19054,5.0,280.0,12.0,23.157363834064295,0.6597539553864472,0.48502930128332733,2.4251465064166364,1.211057536641808,4.121233344341771,95.88147418891488,81.06850252267597,11.999999990697559,0.0009302441030740738,completed,,159,The solver successfully reached the end of the integration interval.
19055,5.0,280.0,12.0,26.600825742257484,0.7578582832551991,0.42224253144732615,2.1112126572366305,1.0542868207075426,3.587742009391499,98.2547283036425,83.06071745859485,11.999999992733072,0.0007266928441822529,completed,,191,The solver successfully reached the end of the integration interval.
19056,5.0,280.0,12.0,30.55632477169395,0.8705505632961241,0.3675834735990512,1.837917367995256,0.917809985642631,3.1233108272369385,99.23939783692579,84.16763011037955,11.999999994294743,0.000570525648072362,completed,,226,The solver successfully reached the end of the integration interval.
19057,5.0,280.0,12.0,35.099999999999994,1.0,0.32,1.6,0.799,2.7190000000000003,99.57189964295716,84.88961768751952,11.999999995496934,0.00045030657202005386,completed,,259,The solver successfully reached the end of the integration interval.
19058,5.0,280.0,12.0,40.31931226039592,1.1486983549970349,0.2785761802547598,1.3928809012737988,0.6955699000736033,2.367026981602162,99.67054141481093,85.50457906960354,11.999999996426382,0.0003573617432266474,completed,,270,The solver successfully reached the end of the integration interval.
19059,5.0,280.0,12.0,46.3147276681286,1.3195079107728946,0.24251465064166364,1.2125732532083182,0.605528768320904,2.0606166721708856,99.70379973302295,86.12301540686063,11.999999997148349,0.0002851651515811682,completed,,314,The solver successfully reached the end of the integration interval.
19060,5.0,280.0,12.0,53.201651484514976,1.5157165665103984,0.21112126572366305,1.0556063286183153,0.5271434103537712,1.7938710046957493,99.7233223166799,86.77788800415156,11.999999997711994,0.0002288005780428648,completed,,342,The solver successfully reached the end of the integration interval.
19061,5.0,280.0,12.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.918958683997628,0.4589049928213155,1.5616554136184693,99.74119134182398,87.47545908738083,11.99999999815424,0.00018457602709531784,completed,,371,The solver successfully reached the end of the integration interval.
19062,5.0,280.0,12.0,70.2,2.0000000000000004,0.15999999999999998,0.7999999999999998,0.39949999999999997,1.3594999999999997,99.75943226298494,88.21436506796032,11.99999999850304,0.00014969613403081894,completed,,378,The solver successfully reached the end of the integration interval.
19063,5.0,280.0,12.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.6964404506368993,0.3477849500368016,1.1835134908010807,99.7781638971952,88.99075661313235,11.999999998779552,0.00012204470112919807,completed,,391,The solver successfully reached the end of the integration interval.
19064,5.0,280.0,12.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.6062866266041591,0.302764384160452,1.0303083360854428,99.79722794445217,89.79927361365387,11.99999999899999,0.00010000099427998066,completed,,395,The solver successfully reached the end of the integration interval.
19065,5.0,280.0,12.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.5278031643091576,0.26357170517688566,0.8969355023478748,99.81642194569027,90.63317226409126,11.999999999176586,8.234148845076561e-05,completed,,399,The solver successfully reached the end of the integration interval.
19066,5.0,280.0,12.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.4594793419988139,0.2294524964106577,0.7808277068092344,99.83552658272437,91.48437817309664,11.999999999318831,6.81169331073761e-05,completed,,403,The solver successfully reached the end of the integration interval.
19067,5.0,280.0,12.0,140.39999999999998,4.0,0.08,0.4,0.19975,0.6797500000000001,99.85431431949226,92.34361102210516,11.999999999433996,5.6600430980324745e-05,completed,,352,The solver successfully reached the end of the integration interval.
19068,5.0,280.0,15.0,8.774999999999999,0.25,1.28,6.4,3.196,10.876000000000001,47.023603940063786,43.10081060862483,14.999999954304176,0.004569582408294082,completed,,94,The solver successfully reached the end of the integration interval.
19069,5.0,280.0,15.0,10.07982806509898,0.2871745887492587,1.114304721019039,5.571523605095195,2.7822796002944132,9.468107926408647,54.09565268375359,48.953360501954606,14.999999964962061,0.003503793850541115,completed,,96,The solver successfully reached the end of the integration interval.
19070,5.0,280.0,15.0,11.578681917032144,0.32987697769322355,0.9700586025666549,4.850293012833275,2.4221150732836167,8.242466688683546,62.02562639008987,55.34006972054234,14.999999973096743,0.0026903257239609957,completed,,100,The solver successfully reached the end of the integration interval.
19071,5.0,280.0,15.0,13.300412871128742,0.37892914162759955,0.8444850628946523,4.222425314473261,2.1085736414150853,7.175484018782998,70.65637100416203,62.09267426264034,14.999999979310097,0.0020689903758466244,completed,,106,The solver successfully reached the end of the integration interval.
19072,5.0,280.0,15.0,15.278162385846976,0.43527528164806206,0.7351669471981024,3.675834735990512,1.835619971285262,6.246621654473877,79.51686276610599,68.83213333698075,14.999999984058686,0.0015941313467919827,completed,,117,The solver successfully reached the end of the integration interval.
19073,5.0,280.0,15.0,17.549999999999997,0.5,0.64,3.2,1.598,5.438000000000001,87.6589758600757,74.89515650237095,14.999999987688794,0.001231120666489005,completed,,130,The solver successfully reached the end of the integration interval.
19074,5.0,280.0,15.0,20.159656130197963,0.5743491774985175,0.5571523605095194,2.785761802547597,1.3911398001472064,4.734053963204323,93.844831596473,79.50220166106807,14.999999990463497,0.0009536503348499537,completed,,150,The solver successfully reached the end of the integration interval.
19075,5.0,280.0,15.0,23.157363834064295,0.6597539553864472,0.48502930128332733,2.4251465064166364,1.211057536641808,4.121233344341771,97.43792537242122,82.33325209352296,14.999999992584168,0.0007415830623358488,completed,,182,The solver successfully reached the end of the integration interval.
19076,5.0,280.0,15.0,26.600825742257484,0.7578582832551991,0.42224253144732615,2.1112126572366305,1.0542868207075426,3.587742009391499,98.99313503581247,83.83604612543205,14.999999994206433,0.0005793566815555096,completed,,224,The solver successfully reached the end of the integration interval.
19077,5.0,280.0,15.0,30.55632477169395,0.8705505632961241,0.3675834735990512,1.837917367995256,0.917809985642631,3.1233108272369385,99.5126832202841,84.70124580071437,14.99999999545061,0.00045493897050619125,completed,,254,The solver successfully reached the end of the integration interval.
19078,5.0,280.0,15.0,35.099999999999994,1.0,0.32,1.6,0.799,2.7190000000000003,99.65747055886237,85.36864059762392,14.99999999640847,0.00035915314219892025,completed,,281,The solver successfully reached the end of the integration interval.
19079,5.0,280.0,15.0,40.31931226039592,1.1486983549970349,0.2785761802547598,1.3928809012737988,0.6955699000736033,2.367026981602162,99.69980444813206,86.0164802033292,14.99999999714921,0.00028507900424301624,completed,,313,The solver successfully reached the end of the integration interval.
19080,5.0,280.0,15.0,46.3147276681286,1.3195079107728946,0.24251465064166364,1.2125732532083182,0.605528768320904,2.0606166721708856,99.72114623382583,86.6967543660732,14.999999997724807,0.00022751931101083755,completed,,380,The solver successfully reached the end of the integration interval.
19081,5.0,280.0,15.0,53.201651484514976,1.5157165665103984,0.21112126572366305,1.0556063286183153,0.5271434103537712,1.7938710046957493,99.7397877339155,87.41941629931317,14.999999998174314,0.00018256856128573418,completed,,391,The solver successfully reached the end of the integration interval.
19082,5.0,280.0,15.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.918958683997628,0.4589049928213155,1.5616554136184693,99.75867421494443,88.18331632979347,14.999999998527077,0.0001472923904657364,completed,,346,The solver successfully reached the end of the integration interval.
19083,5.0,280.0,15.0,70.2,2.0000000000000004,0.15999999999999998,0.7999999999999998,0.39949999999999997,1.3594999999999997,99.77800919806673,88.98427796210203,14.999999998805377,0.000119462376460433,completed,,414,The solver successfully reached the end of the integration interval.
19084,5.0,280.0,15.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.6964404506368993,0.3477849500368016,1.1835134908010807,99.79762975464989,89.81652211490076,14.999999999026072,9.739282540977001e-05,completed,,416,The solver successfully reached the end of the integration interval.
19085,5.0,280.0,15.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.6062866266041591,0.302764384160452,1.0303083360854428,99.81732265932224,90.67281713539225,14.999999999201947,7.980526424944401e-05,completed,,429,The solver successfully reached the end of the integration interval.
19086,5.0,280.0,15.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.5278031643091576,0.26357170517688566,0.8969355023478748,99.83686037658295,91.54463427132747,14.9999999993429,6.57099299132824e-05,completed,,436,The solver successfully reached the end of the integration interval.
19087,5.0,280.0,15.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.4594793419988139,0.2294524964106577,0.7808277068092344,99.85600811320322,92.42221028832391,14.999999999456454,5.435454659163952e-05,completed,,441,The solver successfully reached the end of the integration interval.
19088,5.0,280.0,15.0,140.39999999999998,4.0,0.08,0.4,0.19975,0.6797500000000001,99.8745328534246,93.29477940572995,14.999999999548372,4.5162858441472054e-05,completed,,442,The solver successfully reached the end of the integration interval.
19089,5.0,300.0,1.0,8.774999999999999,0.25,1.28,6.4,3.196,10.876000000000001,20.13690674146926,19.323654050909898,0.9999992691206592,0.07308793408446945,completed,,93,The solver successfully reached the end of the integration interval.
19090,5.0,300.0,1.0,10.07982806509898,0.2871745887492587,1.114304721019039,5.571523605095195,2.7822796002944132,9.468107926408647,22.697586925966306,21.669137110256102,0.9999994370269903,0.05629730096552521,completed,,99,The solver successfully reached the end of the integration interval.
19091,5.0,300.0,1.0,11.578681917032144,0.32987697769322355,0.9700586025666549,4.850293012833275,2.4221150732836167,8.242466688683546,25.512791396544614,24.22002951852569,0.9999995654594818,0.04345405181811657,completed,,101,The solver successfully reached the end of the integration interval.
19092,5.0,300.0,1.0,13.300412871128742,0.37892914162759955,0.8444850628946523,4.222425314473261,2.1085736414150853,7.175484018782998,28.587153731221377,26.973122146171313,0.9999996638221638,0.0336177836288698,completed,,104,The solver successfully reached the end of the integration interval.
19093,5.0,300.0,1.0,15.278162385846976,0.43527528164806206,0.7351669471981024,3.675834735990512,1.835619971285262,6.246621654473877,31.91918062227803,29.919191667859568,0.9999997392619292,0.026073807079228573,completed,,105,The solver successfully reached the end of the integration interval.
19094,5.0,300.0,1.0,17.549999999999997,0.5,0.64,3.2,1.598,5.438000000000001,35.49988955036117,33.04223748404903,0.9999997972125237,0.020278747630072758,completed,,107,The solver successfully reached the end of the integration interval.
19095,5.0,300.0,1.0,20.159656130197963,0.5743491774985175,0.5571523605095194,2.785761802547597,1.3911398001472064,4.734053963204323,39.31168727156737,36.319089898341865,0.9999998418071441,0.015819285588804632,completed,,109,The solver successfully reached the end of the integration interval.
19096,5.0,300.0,1.0,23.157363834064295,0.6597539553864472,0.48502930128332733,2.4251465064166364,1.211057536641808,4.121233344341771,43.32765298107661,39.719516941030015,0.9999998761914075,0.012380859247059561,completed,,115,The solver successfully reached the end of the integration interval.
19097,5.0,300.0,1.0,26.600825742257484,0.7578582832551991,0.42224253144732615,2.1112126572366305,1.0542868207075426,3.587742009391499,47.511447925559,43.2069382242965,0.9999999027607941,0.009723920593387447,completed,,115,The solver successfully reached the end of the integration interval.
19098,5.0,300.0,1.0,30.55632477169395,0.8705505632961241,0.3675834735990512,1.837917367995256,0.917809985642631,3.1233108272369385,51.81800484980544,46.73977259863166,0.9999999233408003,0.007665919969440438,completed,,121,The solver successfully reached the end of the integration interval.
19099,5.0,300.0,1.0,35.099999999999994,1.0,0.32,1.6,0.799,2.7190000000000003,56.19505206390794,50.27335321760259,0.9999999393236632,0.006067633687052876,completed,,124,The solver successfully reached the end of the integration interval.
19100,5.0,300.0,1.0,40.31931226039592,1.1486983549970349,0.2785761802547598,1.3928809012737988,0.6955699000736033,2.367026981602162,60.58525752422056,53.76211388788279,0.9999999517721262,0.004822787377634086,completed,,132,The solver successfully reached the end of the integration interval.
19101,5.0,300.0,1.0,46.3147276681286,1.3195079107728946,0.24251465064166364,1.2125732532083182,0.605528768320904,2.0606166721708856,64.92887298894182,57.1618688265812,0.999999961498225,0.003850177497952245,completed,,127,The solver successfully reached the end of the integration interval.
19102,5.0,300.0,1.0,53.201651484514976,1.5157165665103984,0.21112126572366305,1.0556063286183153,0.5271434103537712,1.7938710046957493,69.16645439087605,60.43185215191197,0.9999999691231148,0.0030876885139150545,completed,,132,The solver successfully reached the end of the integration interval.
19103,5.0,300.0,1.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.918958683997628,0.4589049928213155,1.5616554136184693,73.24147609240889,63.53630884326028,0.9999999751225307,0.002487746925908141,completed,,138,The solver successfully reached the end of the integration interval.
19104,5.0,300.0,1.0,70.2,2.0000000000000004,0.15999999999999998,0.7999999999999998,0.39949999999999997,1.3594999999999997,77.1024408143805,66.44556103136956,0.9999999798613314,0.0020138668623985723,completed,,144,The solver successfully reached the end of the integration interval.
19105,5.0,300.0,1.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.6964404506368993,0.3477849500368016,1.1835134908010807,80.70447412542015,69.1364908239892,0.9999999836197723,0.0016380227752961218,completed,,152,The solver successfully reached the end of the integration interval.
19106,5.0,300.0,1.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.6062866266041591,0.302764384160452,1.0303083360854428,84.01042484700206,71.59264679162091,0.9999999866134981,0.001338650195975788,completed,,157,The solver successfully reached the end of the integration interval.
19107,5.0,300.0,1.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.5278031643091576,0.26357170517688566,0.8969355023478748,86.99158192382286,73.8041021718788,0.9999999890087545,0.001099124550819397,completed,,165,The solver successfully reached the end of the integration interval.
19108,5.0,300.0,1.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.4594793419988139,0.2294524964106577,0.7808277068092344,89.62815049081496,75.76717684361621,0.9999999909339896,0.0009066010388778523,completed,,176,The solver successfully reached the end of the integration interval.
19109,5.0,300.0,1.0,140.39999999999998,4.0,0.08,0.4,0.19975,0.6797500000000001,91.90970898463749,77.48429600798444,0.9999999924886841,0.0007511315925512463,completed,,181,The solver successfully reached the end of the integration interval.
19110,5.0,300.0,2.0,8.774999999999999,0.25,1.28,6.4,3.196,10.876000000000001,35.836888583245766,33.33390794564085,1.9999996413138137,0.03586861863732338,completed,,114,The solver successfully reached the end of the integration interval.
19111,5.0,300.0,2.0,10.07982806509898,0.2871745887492587,1.114304721019039,5.571523605095195,2.7822796002944132,9.468107926408647,40.22570578950598,37.09765004382776,1.9999997243556142,0.02756443858379498,completed,,113,The solver successfully reached the end of the integration interval.
19112,5.0,300.0,2.0,11.578681917032144,0.32987697769322355,0.9700586025666549,4.850293012833275,2.4221150732836167,8.242466688683546,44.95430027353004,41.08201284732534,1.9999997877732356,0.02122267644153908,completed,,115,The solver successfully reached the end of the integration interval.
19113,5.0,300.0,2.0,13.300412871128742,0.37892914162759955,0.8444850628946523,4.222425314473261,2.1085736414150853,7.175484018782998,49.98080611445172,45.23959206950984,1.999999836254147,0.01637458530603908,completed,,120,The solver successfully reached the end of the integration interval.
19114,5.0,300.0,2.0,15.278162385846976,0.43527528164806206,0.7351669471981024,3.675834735990512,1.835619971285262,6.246621654473877,55.239201016342335,49.5065061927798,1.9999998733593465,0.01266406534705311,completed,,137,The solver successfully reached the end of the integration interval.
19115,5.0,300.0,2.0,17.549999999999997,0.5,0.64,3.2,1.598,5.438000000000001,60.63794075133383,53.803673124047044,1.999999901795134,0.009820486593525857,completed,,147,The solver successfully reached the end of the integration interval.
19116,5.0,300.0,2.0,20.159656130197963,0.5743491774985175,0.5571523605095194,2.785761802547597,1.3911398001472064,4.734053963204323,66.06213625732003,58.04078650057768,1.9999999236191728,0.007638082723133266,completed,,151,The solver successfully reached the end of the integration interval.
